DAY,COMPOSITION_ETH,COMPOSITION_USDC,COMPOSITION_WETH,COMPOSITION_DPI,COMPOSITION_PAXG,COMPOSITION_RETH,COMPOSITION_SOL,COMPOSITION_WBTC,COMPOSITION_WSTETH
2023-12-27,0.2898122911917114,0.07417687803708642,0.0,0.0,0.0,0.0,0.3397709280052473,0.2962399027659549,0.0
2023-12-28,0.17333348095417023,0.2210049331188202,0.0,0.3028307855129242,0.0,0.0,0.0,0.0,0.3028307855129242
2023-12-29,0.16802817697547265,0.21703065903927232,0.0,0.3094631943327558,0.0,0.0,0.0,0.0,0.3054779696524992
2023-12-30,0.16563547079378935,0.2202970932153234,0.0,0.3118107402929558,0.0,0.0,0.0,0.0,0.30225669569793145
2023-12-31,0.1673659217137432,0.22195237866995124,0.0,0.3134958796915309,0.0,0.0,0.0,0.0,0.2971858199247746
2024-01-01,0.16681699570992609,0.22360141396087657,0.0,0.3102305808269602,0.0,0.0,0.0,0.0,0.29935100950223714
2024-01-02,0.16956005243945468,0.22139717667260086,0.0,0.30995579414434615,0.0,0.0,0.0,0.0,0.2990869767435982
2024-01-03,0.16670971565572903,0.21593954302712862,0.0,0.3139155208315994,0.0,0.0,0.0,0.0,0.30343522048554294
2024-01-04,0.2951118052005768,0.0,0.0,0.0,0.2951118052005768,0.11466459929943085,0.0,0.2951118052005768,0.0
2024-01-05,0.3060925562908765,0.0,0.0,0.0,0.29395755994992795,0.11009464814609767,0.0,0.2898552356130979,0.0
2024-01-06,0.3045282423272376,0.0,0.0,0.0,0.29510309911105037,0.1099340711046039,0.0,0.2904345874571082,0.0
2024-01-07,0.30314283969797706,0.0,0.0,0.0,0.2960566288479487,0.11034013950570189,0.0,0.2904603919483725,0.0
2024-01-08,0.30140539432598823,0.0,0.0,0.0,0.29582485926967333,0.10972889059473113,0.0,0.29304085580960726,0.0
2024-01-09,0.3017026647961348,0.0,0.0,0.0,0.28707023174927115,0.11097636047289161,0.0,0.30025074298170235,0.0
2024-01-10,0.30620564887807405,0.0,0.0,0.0,0.285113361802502,0.10956915633560808,0.0,0.29911183298381583,0.0
2024-01-11,0.1857704222202301,0.0,0.0,0.12201546132564545,0.07334698736667633,0.2320556640625,0.07151716947555542,0.2320556640625,0.0832386240363121
2024-01-12,0.18062437664716577,0.0,0.0,0.12308342630584194,0.07025007902642216,0.235304345373837,0.07412170104883122,0.2320946520884771,0.08452141950942486
2024-01-13,0.1765896853042479,0.0,0.0,0.12435226783355154,0.07216163840457229,0.24359149942267808,0.07007869177307471,0.22659426389931334,0.08663195336256213
2024-01-14,0.18727687835143333,0.0,0.0,0.12173485143718438,0.07448786864333345,0.2412226881534094,0.07023187675338914,0.2188962269362493,0.08614960972500106
2024-01-15,0.18253780486465515,0.0,0.0,0.11996861653249874,0.07497302495375258,0.24168530220841553,0.0746962544323354,0.21947845641332192,0.08666054059502067
2024-01-16,0.18655959423567153,0.0,0.0,0.11952836391904098,0.07593724971214935,0.23998006106199354,0.07160486325361286,0.2203799839342337,0.08600988388329808
2024-01-17,0.18733956825817916,0.0,0.0,0.12388088094284676,0.07421302222507593,0.24000485404759223,0.07050624411649903,0.21779440307551715,0.08626102733428974
2024-01-18,0.29647430777549744,0.17167837917804718,0.0,0.0,0.18648017942905426,0.19163718819618225,0.0,0.06488486379384995,0.08884508907794952
2024-01-19,0.2937325020179557,0.174437081882581,0.0,0.0,0.18867617962401684,0.18991486292302037,0.0,0.06528998791518086,0.08794938563724516
2024-01-20,0.2976804405773184,0.17471350067149644,0.0,0.0,0.18972757507014298,0.1873169253255116,0.0,0.06381657693378676,0.08674498142174372
2024-01-21,0.2963979417515769,0.175201923950296,0.0,0.0,0.18978861066859057,0.1877598413864827,0.0,0.06392124394744489,0.08693043829560897
2024-01-22,0.2972475830482739,0.17536024836598305,0.0,0.0,0.18988272815955587,0.18690931987075507,0.0,0.06408859045166235,0.08651153010376977
2024-01-23,0.28416540945057245,0.1790354747716145,0.0,0.0,0.193729370256385,0.18992185529717728,0.0,0.06523078339646517,0.08791710682778567
2024-01-24,0.2813747080786064,0.1840115350876239,0.0,0.0,0.1987695780673706,0.18558859432744063,0.0,0.06433618589126294,0.08591939854769548
2024-01-25,0.0,0.0,0.22131778299808502,0.22131778299808502,0.20442189276218414,0.17776045203208923,0.17518208920955658,0.0,0.0
2024-01-26,0.0,0.0,0.22067334268211922,0.2201679689945338,0.204237670952223,0.17688733851111893,0.17803367886000507,0.0,0.0
2024-01-27,0.0,0.0,0.22007166608694137,0.22230318695416684,0.1995894897319169,0.17605216772726257,0.18198348949971227,0.0,0.0
2024-01-28,0.0,0.0,0.22060863994021723,0.2228024224640042,0.19871684868985015,0.17584004945808496,0.18203203944784344,0.0,0.0
2024-01-29,0.0,0.0,0.21580787627235098,0.22081943535399237,0.19737606410395606,0.17547696267456858,0.1905196615951321,0.0,0.0
2024-01-30,0.0,0.0,0.2199100266547555,0.21869345047374833,0.1953357496901001,0.17390923309908057,0.1921515400823156,0.0,0.0
2024-01-31,0.0,0.0,0.2186173274520681,0.2211606507721085,0.19024174130499807,0.17484898491430398,0.19513129555652134,0.0,0.0
2024-02-01,0.11425013840198517,0.0,0.049622345715761185,0.0,0.0,0.29041051864624023,0.2553064823150635,0.0,0.29041051864624023
2024-02-02,0.11901869583920494,0.0,0.05169347673603724,0.0,0.0,0.29159508073608575,0.24631628782131582,0.0,0.29137645886735614
2024-02-03,0.11810680929945408,0.0,0.051297416391936336,0.0,0.0,0.28911665423741956,0.2529879695418259,0.0,0.28849115052936414
2024-02-04,0.11769877038561831,0.0,0.051120192553689416,0.0,0.0,0.2904588546374796,0.2507946911943209,0.0,0.2899274912288918
2024-02-05,0.11862196404344821,0.0,0.0515211639266102,0.0,0.0,0.29179012833700413,0.24727537626384008,0.0,0.29079136742909734
2024-02-06,0.11843534283149167,0.0,0.05144010859987599,0.0,0.0,0.2932496495975671,0.24469360635985346,0.0,0.29218129261121184
2024-02-07,0.12038691238855773,0.0,0.05228773522513532,0.0,0.0,0.2944987157566393,0.23917395638185907,0.0,0.2936526802478086
2024-02-08,0.2142600566148758,0.11179869621992111,0.0,0.0,0.0,0.6739412546157837,0.0,0.0,0.0
2024-02-09,0.21376541966607157,0.11123895190368417,0.0,0.0,0.0,0.6749956284302442,0.0,0.0,0.0
2024-02-10,0.21497721911519624,0.10891684997288881,0.0,0.0,0.0,0.676105930911915,0.0,0.0,0.0
2024-02-11,0.21554488306633013,0.10882651006349413,0.0,0.0,0.0,0.6756286068701757,0.0,0.0,0.0
2024-02-12,0.21374123948363458,0.10856608993978507,0.0,0.0,0.0,0.6776926705765803,0.0,0.0,0.0
2024-02-13,0.21769227725457393,0.10396540543189457,0.0,0.0,0.0,0.6783423173135315,0.0,0.0,0.0
2024-02-14,0.21457084414105776,0.10322736310092602,0.0,0.0,0.0,0.6822017927580163,0.0,0.0,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.9036879539489746,0.0,0.0963120386004448,0.0,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.9030486512985072,0.0,0.09695134870149272,0.0,0.0
2024-02-17,0.0,0.0,0.0,0.0,0.9060118916943802,0.0,0.09398810830561972,0.0,0.0
2024-02-18,0.0,0.0,0.0,0.0,0.9084894238397153,0.0,0.0915105761602847,0.0,0.0
2024-02-19,0.0,0.0,0.0,0.0,0.9065682068800593,0.0,0.09343179311994074,0.0,0.0
2024-02-20,0.0,0.0,0.0,0.0,0.9065069229414169,0.0,0.09349307705858309,0.0,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.9082193605483782,0.0,0.0917806394516218,0.0,0.0
2024-02-22,0.18302588164806366,0.0,0.0,0.31914085149765015,0.0,0.0,0.0,0.26849791407585144,0.22933541238307953
2024-02-23,0.18846111278709543,0.0,0.0,0.3139072175105468,0.0,0.0,0.0,0.2675131407018008,0.23011852900055707
2024-02-24,0.17906740732030987,0.0,0.0,0.3455867791059901,0.0,0.0,0.0,0.2553609599823758,0.21998485359132425
2024-02-25,0.17747202167122011,0.0,0.0,0.3584088546961548,0.0,0.0,0.0,0.2492013970103165,0.21491772662230849
2024-02-26,0.18265340128358137,0.0,0.0,0.3477402667652271,0.0,0.0,0.0,0.24881122398160624,0.22079510796958515
2024-02-27,0.18127131881655226,0.0,0.0,0.3449918673705484,0.0,0.0,0.0,0.2542539942883414,0.219482819524558
2024-02-28,0.18005275611783977,0.0,0.0,0.34216891084517076,0.0,0.0,0.0,0.2583904720264984,0.2193878610104909
2024-02-29,0.0900619626045227,0.0,0.217769056558609,0.0,0.07723163068294525,0.0,0.3074686527252197,0.3074686527252197,0.0
2024-03-01,0.08663978584751952,0.0,0.20949426238138374,0.0,0.07348345476837723,0.0,0.3333269641640647,0.2970555328386548,0.0
2024-03-02,0.08658726759390503,0.0,0.20936727369258565,0.0,0.07276127645115853,0.0,0.33940367725536913,0.2918805050069817,0.0
2024-03-03,0.08754162896743606,0.0,0.21167491134470348,0.0,0.07378355430751053,0.0,0.33197909548995885,0.295020809890391,0.0
2024-03-04,0.08875104945807415,0.0,0.21459927976409296,0.0,0.07316930612369972,0.0,0.33009955008492364,0.29338081456920956,0.0
2024-03-05,0.08789867892845421,0.0,0.2125382551016749,0.0,0.07176569405508265,0.0,0.3242229706857293,0.30357440122905904,0.0
2024-03-06,0.08540209303063546,0.0,0.20650153171854252,0.0,0.07180715070076214,0.0,0.33084253642384487,0.30544668812621506,0.0
2024-03-07,0.0,0.3663775622844696,0.0,0.11237505823373795,0.0,0.0,0.521247386932373,0.0,0.0
2024-03-08,0.0,0.3456668141521585,0.0,0.1064494650098459,0.0,0.0,0.5478837208379956,0.0,0.0
2024-03-09,0.0,0.3404207180770718,0.0,0.1061346475773796,0.0,0.0,0.5534446343455486,0.0,0.0
2024-03-10,0.0,0.3447600043454313,0.0,0.10748229120124012,0.0,0.0,0.5477577044533286,0.0,0.0
2024-03-11,0.0,0.3448718538929755,0.0,0.10979461148416894,0.0,0.0,0.5453335346228555,0.0,0.0
2024-03-12,0.0,0.3414985266412284,0.0,0.1090663182077088,0.0,0.0,0.549435155151063,0.0,0.0
2024-03-13,0.0,0.33871091662569697,0.0,0.1087316456503902,0.0,0.0,0.5525574377239129,0.0,0.0
2024-03-14,0.2396250218153,0.2094542235136032,0.0,0.2754603624343872,0.0,0.0,0.0,0.0,0.2754603624343872
2024-03-15,0.23683281376077336,0.21372512070762567,0.0,0.2723482774259503,0.0,0.0,0.0,0.0,0.2770937881056506
2024-03-16,0.23357183305192036,0.2199865167239777,0.0,0.26845342357452184,0.0,0.0,0.0,0.0,0.27798822664958023
2024-03-17,0.22961853756282605,0.2288051101355822,0.0,0.26483322248892394,0.0,0.0,0.0,0.0,0.27674312981266785
2024-03-18,0.23789780153922685,0.22896168097893443,0.0,0.2627502767349179,0.0,0.0,0.0,0.0,0.2703902407469208
2024-03-19,0.2328638870659722,0.23097511226669276,0.0,0.26348071744247775,0.0,0.0,0.0,0.0,0.27268028322485727
2024-03-20,0.2188350965134002,0.2414905322606745,0.0,0.2623027401053938,0.0,0.0,0.0,0.0,0.2773716311205316
2024-03-21,0.0,0.0,0.2372777760028839,0.31014129519462585,0.0,0.0,0.0,0.45258086919784546,0.0
2024-03-22,0.0,0.0,0.23346032485668342,0.3167446983771259,0.0,0.0,0.0,0.4497949767661908,0.0
2024-03-23,0.0,0.0,0.22652705149071753,0.32342892058302164,0.0,0.0,0.0,0.4500440279262608,0.0
2024-03-24,0.0,0.0,0.23160626093916808,0.32213498779898075,0.0,0.0,0.0,0.44625875126185116,0.0
2024-03-25,0.0,0.0,0.2348494957041065,0.3183478854702946,0.0,0.0,0.0,0.4468026188255989,0.0
2024-03-26,0.0,0.0,0.22964926661863214,0.32393471576553784,0.0,0.0,0.0,0.44641601761583005,0.0
2024-03-27,0.0,0.0,0.2281854478479756,0.32559389089438995,0.0,0.0,0.0,0.44622066125763443,0.0
2024-03-28,0.06215507909655571,0.10746556520462036,0.09732568264007568,0.16551700234413147,0.16771355271339417,0.0,0.06439607590436935,0.16771355271339417,0.16771355271339417
2024-03-29,0.06321265614973437,0.10742199623300855,0.09898169225572102,0.16242051528539936,0.16960965101297526,0.0,0.0630388747643481,0.16939286628536865,0.16592174801344461
2024-03-30,0.06219673394866536,0.10730239040045528,0.09739090799214298,0.1666080614061882,0.17022284882506108,0.0,0.06333721987302023,0.16819739038002696,0.16474444717443998
2024-03-31,0.06208281046268088,0.10729716898216238,0.09721252062294743,0.16519186321191243,0.17063035445211958,0.0,0.06664623860127329,0.1670613263671864,0.16387771729971765
2024-04-01,0.06315256764881338,0.10530323276976084,0.09888760252957221,0.16967655808434243,0.16698082572191067,0.0,0.06557939005543598,0.1654381835625606,0.16498163962760393
2024-04-02,0.06094164614113866,0.10535611629711093,0.09542562567867328,0.17118284151364582,0.16939950742906132,0.0,0.06680833335810187,0.16598385380442784,0.16490207577784025
2024-04-03,0.05903540708568911,0.10869670660866315,0.09244073659087094,0.16615817617506698,0.17647372943923603,0.0,0.06557640724929589,0.16777675952388926,0.16384207732728862
2024-04-04,0.0,0.28004908561706543,0.01796075329184532,0.0,0.0,0.0,0.0,0.35099509358406067,0.35099509358406067
2024-04-05,0.0,0.2755485634025728,0.01770910499356576,0.0,0.0,0.0,0.0,0.35691730667263044,0.3498250249312311
2024-04-06,0.0,0.27795200159501937,0.017857133410867632,0.0,0.0,0.0,0.0,0.3579490734131537,0.3462417915809594
2024-04-07,0.0,0.2766567345606362,0.018110707807691744,0.0,0.0,0.0,0.0,0.35697564320026326,0.34825691443140877
2024-04-08,0.0,0.2737553749501917,0.018131539853505386,0.0,0.0,0.0,0.0,0.3597313352951725,0.3483817499011304
2024-04-09,0.0,0.2619998312701094,0.01879050810834005,0.0,0.0,0.0,0.0,0.3571263284722497,0.362083332149301
2024-04-10,0.0,0.26279484247442914,0.01777123228033472,0.0,0.0,0.0,0.0,0.35477009738925414,0.3646638278559821
2024-04-11,0.17429019510746002,0.0,0.0,0.08747892826795578,0.14690935611724854,0.29566076397895813,0.29566076397895813,0.0,0.0
2024-04-12,0.1722116264741789,0.0,0.0,0.08231171671340883,0.14853253337564654,0.2981890377793204,0.2987550856574452,0.0,0.0
2024-04-13,0.16129294593341248,0.0,0.0,0.08072365754716855,0.15421742677536882,0.30100889135204595,0.30275707839200416,0.0,0.0
2024-04-14,0.16291846685741107,0.0,0.0,0.07314872059077555,0.18205741657878147,0.29795061241007426,0.28392478356295775,0.0,0.0
2024-04-15,0.17707933486950223,0.0,0.0,0.07159715220353213,0.17875505058261576,0.29366049998276167,0.27890796236158816,0.0,0.0
2024-04-16,0.167909324456968,0.0,0.0,0.07434201684484747,0.1686853424831013,0.2984487826927741,0.2906145335223092,0.0,0.0
2024-04-17,0.17535113513872017,0.0,0.0,0.07484982359337172,0.17737716411469248,0.2998438832622796,0.27257799389093607,0.0,0.0
2024-04-18,0.0,0.0,0.03251250460743904,0.21396306157112122,0.08468487858772278,0.24218106269836426,0.0,0.1808769851922989,0.24578149616718292
2024-04-19,0.0,0.0,0.033575577248915016,0.21537005252819996,0.08462521205072,0.24133000418982425,0.0,0.18083852947984974,0.24426062450249098
2024-04-20,0.0,0.0,0.03292818138544234,0.21590340717587952,0.08505505415149942,0.24103452730570307,0.0,0.1815644055882044,0.24351442439327134
2024-04-21,0.0,0.0,0.033470218110085874,0.22148451284398638,0.08179922823623331,0.24033146576396372,0.0,0.17948785116933025,0.24342672387640057
2024-04-22,0.0,0.0,0.03325045517219454,0.2203440053606057,0.0811158507525246,0.24190843598755843,0.0,0.17896635429040972,0.24441489843670708
2024-04-23,0.0,0.0,0.033550388195620444,0.21965698827232552,0.07979292718470525,0.24209596778456316,0.0,0.18024250176844375,0.24466122679434188
2024-04-24,0.0,0.0,0.03341495788635469,0.2200185881326429,0.07784292663082004,0.24289862470976964,0.0,0.18047421428344243,0.24535068835697027
2024-04-25,0.0,0.0,0.6510406136512756,0.019072240218520164,0.0,0.013846838846802711,0.3160403072834015,0.0,0.0
2024-04-26,0.0,0.0,0.6678251234842414,0.017850595529505214,0.0,0.013602357446530135,0.30072192353972327,0.0,0.0
2024-04-27,0.0,0.0,0.6701481087652674,0.018159794488817157,0.0,0.013719018485077611,0.2979730782608377,0.0,0.0
2024-04-28,0.0,0.0,0.6827901744474596,0.018324169855700723,0.0,0.013853335496798664,0.2850323202000409,0.0,0.0
2024-04-29,0.0,0.0,0.6805679342998365,0.018658609647009234,0.0,0.01408496605721086,0.28668848999594343,0.0,0.0
2024-04-30,0.0,0.0,0.6853897954720006,0.018419150794338694,0.0,0.014163341119466245,0.28202771261419446,0.0,0.0
2024-05-01,0.0,0.0,0.6705873346902698,0.01879674639583209,0.0,0.014638175978656253,0.29597774293524187,0.0,0.0
2024-05-02,0.0,0.29298821091651917,0.0,0.0,0.12103533744812012,0.29298821091651917,0.0,0.0,0.29298821091651917
2024-05-03,0.0,0.29352374715277535,0.0,0.0,0.12113913881245625,0.2922477244074438,0.0,0.0,0.2930893896273247
2024-05-04,0.0,0.28765382173407805,0.0,0.0,0.11796519929506917,0.29752048993821667,0.0,0.0,0.296860489032636
2024-05-05,0.0,0.28563810603779133,0.0,0.0,0.1169310623118793,0.2994795384208449,0.0,0.0,0.29795129322948455
2024-05-06,0.0,0.2854382555173569,0.0,0.0,0.11655158782124408,0.29940717758277496,0.0,0.0,0.29860297907862404
2024-05-07,0.0,0.2825423147741347,0.0,0.0,0.11660773553694236,0.30077436399219515,0.0,0.0,0.3000755856967277
2024-05-08,0.0,0.28700685019643907,0.0,0.0,0.1182137995974818,0.2975073909869061,0.0,0.0,0.297271959219173
2024-05-09,0.1783445030450821,0.14412079751491547,0.1783445030450821,0.0,0.16974660754203796,0.15109902620315552,0.1783445030450821,0.0,0.0
2024-05-10,0.1807711400144463,0.14283830149660798,0.1807711400144463,0.0,0.17064838713408254,0.1486444908279044,0.1763265405125126,0.0,0.0
2024-05-11,0.1747400672023542,0.14386310303030345,0.1747400672023542,0.0,0.1732084696875088,0.15119506742748046,0.1822532254499988,0.0,0.0
2024-05-12,0.1772847638601687,0.14573702954293466,0.1772847638601687,0.0,0.17452940461091948,0.15014677314137198,0.17501726498443654,0.0,0.0
2024-05-13,0.17776129192138238,0.14537404595163012,0.17776129192138238,0.0,0.17397602242921298,0.14977625116524584,0.17535109661114628,0.0,0.0
2024-05-14,0.17778420600775693,0.1446247269114036,0.17778420600775693,0.0,0.1736699102536188,0.14851264451900123,0.1776243063004625,0.0,0.0
2024-05-15,0.17590212034589695,0.14628115548295564,0.17590212034589695,0.0,0.174894908132628,0.14869501578112984,0.17832467991149256,0.0,0.0
